OrderID,CustomerName,Gender,Category,SubCategory,City,OrderDate,Day,Region,Sales,Profit
OD8437,Jackson,Male,Bakery,Biscuits,Krishnagiri,21.12.2018,Friday,Central,1852,648
OD8438,Sharon,Female,Beverages,Health Drinks,Virudhunagar,13.03.2018,Tuesday,Central,1589,238
OD8439,Komal,Female,Fruits & Veggies,Organic Fruits,Trichy,21.09.2016,Wednesday,East,542,27
OD8440,Harish,Male,Snacks,Cookies,Cumbum,21.11.2017,Tuesday,East,1473,118
OD8441,Sharon,Female,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,29.09.2018,Saturday,East,2028,365
OD8442,Sudha,Female,Snacks,Noodles,Pudukottai,3.11.2017,Friday,East,917,193
OD8443,Yadav,Male,Snacks,Chocolates,Coimbatore,29.09.2018,Saturday,East,2100,735
OD8444,Ramesh,Male,Eggs & Meat & Fish,Eggs,Cumbum,29.09.2018,Saturday,East,1735,87
OD8445,Willams,Male,Fruits & Veggies,Organic Fruits,Pudukottai,19.11.2018,Monday,East,981,167
OD8446,Ridhesh,Male,Beverages,Soft Drinks,Bodi,2.05.2017,Tuesday,South,589,212
OD8447,Kumar,Male,Oil & Masala,Spices,Cumbum,2.05.2017,Tuesday,South,2376,927
OD8448,Sundar,Male,Fruits & Veggies,Fresh Fruits,Bodi,12.01.2017,Thursday,West,819,303
OD8449,Veena,Female,Eggs & Meat & Fish,Mutton,Namakkal,15.04.2015,Wednesday,West,2329,675
OD8450,Mathew,Male,Snacks,Chocolates,Virudhunagar,7.04.2017,Friday,West,1997,300
OD8451,Roshan,Male,Beverages,Soft Drinks,Kanyakumari,28.11.2015,Saturday,West,1184,485
OD8452,Malik,Male,Bakery,Breads & Buns,Perambalur,14.06.2017,Wednesday,West,1637,131
OD8453,Ravi,Male,Oil & Masala,Spices,Viluppuram,11.12.2018,Tuesday,West,2110,612
OD8454,Esther,Female,Snacks,Chocolates,Ramanadhapuram,11.12.2018,Tuesday,West,2408,193
OD8455,Arvind,Male,Food Grains,Rice,Tenkasi,10.10.2015,Saturday,West,2006,421
OD8456,Sudeep,Male,Eggs & Meat & Fish,Eggs,Cumbum,9.02.2018,Friday,West,918,230
OD8457,Surya,Male,Bakery,Breads & Buns,Virudhunagar,18.07.2015,Saturday,West,1840,773
OD8458,Surya,Male,Eggs & Meat & Fish,Mutton,Pudukottai,9.12.2017,Saturday,West,1186,59
OD8459,Mathew,Male,Bakery,Breads & Buns,Karur,9.11.2018,Friday,West,1417,482
OD8460,Vince,Male,Bakery,Biscuits,Chennai,22.09.2018,Saturday,Central,933,215
OD8461,Ridhesh,Male,Snacks,Cookies,Perambalur,16.11.2016,Wednesday,Central,2397,192
OD8462,Veronica,Female,Fruits & Veggies,Organic Vegetables,Salem,16.11.2016,Wednesday,Central,1988,497
OD8463,Komal,Female,Beverages,Soft Drinks,Chennai,8.09.2016,Thursday,Central,802,297
OD8464,Sharon,Female,Snacks,Cookies,Salem,16.11.2016,Wednesday,Central,1136,136
OD8465,Muneer,Male,Beverages,Soft Drinks,Ramanadhapuram,23.05.2016,Monday,Central,2178,675
OD8466,Willams,Male,Eggs & Meat & Fish,Fish,Coimbatore,6.12.2017,Wednesday,Central,2034,488
OD8467,Ganesh,Male,Oil & Masala,Spices,Namakkal,30.06.2018,Saturday,Central,1195,60
OD8468,Sharon,Female,Snacks,Cookies,Trichy,17.09.2018,Monday,Central,955,334
OD8469,Akash,Male,Bakery,Biscuits,Tenkasi,29.03.2017,Wednesday,Central,1061,297
OD8470,Muneer,Male,Bakery,Cakes,Nagercoil,2.03.2018,Friday,Central,2238,783
OD8471,Roshan,Male,Fruits & Veggies,Fresh Fruits,Vellore,30.06.2018,Saturday,Central,935,421
OD8472,Ramesh,Male,Food Grains,Rice,Chennai,6.12.2017,Wednesday,Central,1678,453
OD8473,Yadav,Male,Food Grains,Dals & Pulses,Tenkasi,21.12.2016,Wednesday,Central,916,101
OD8474,Sudha,Female,Food Grains,Rice,Tirunelveli,18.08.2017,Friday,Central,1956,567
OD8475,Hafiz,Male,Food Grains,Organic Staples,Virudhunagar,29.11.2017,Wednesday,Central,2375,546
OD8476,Arutra,Male,Eggs & Meat & Fish,Eggs,Coimbatore,9.09.2017,Saturday,Central,1146,481
OD8477,Komal,Female,Fruits & Veggies,Organic Vegetables,Trichy,18.08.2017,Friday,Central,1274,357
OD8478,Roshan,Male,Food Grains,Dals & Pulses,Tenkasi,3.04.2018,Tuesday,Central,502,50
OD8479,Ravi,Male,Beverages,Health Drinks,Viluppuram,27.11.2016,Sunday,East,1068,481
OD8480,Arutra,Male,Food Grains,Dals & Pulses,Chennai,8.02.2016,Monday,East,1224,208
OD8481,Hussain,Male,Fruits & Veggies,Organic Vegetables,Dharmapuri,1.12.2018,Saturday,East,1231,382
OD8482,Adavan,Male,Snacks,Noodles,Coimbatore,4.04.2017,Tuesday,East,1947,526
OD8483,Shree,Female,Snacks,Cookies,Tirunelveli,27.11.2016,Sunday,East,2464,715
OD8484,Roshan,Male,Snacks,Chocolates,Virudhunagar,6.04.2016,Wednesday,East,596,215
OD8485,Yusuf,Male,Oil & Masala,Masalas,Pudukottai,10.03.2018,Saturday,East,1149,345
OD8486,Aditi,Female,Snacks,Chocolates,Karur,9.03.2018,Friday,East,1516,379
OD8487,Vinne,Male,Fruits & Veggies,Fresh Fruits,Tenkasi,9.03.2018,Friday,East,1158,139
OD8488,Vinne,Male,Eggs & Meat & Fish,Eggs,Virudhunagar,25.11.2015,Wednesday,East,1025,174
OD8489,Shah,Male,Oil & Masala,Spices,Vellore,23.09.2017,Saturday,East,1660,498
OD8490,Ramesh,Male,Eggs & Meat & Fish,Eggs,Nagercoil,11.02.2018,Sunday,East,694,229
OD8491,Vince,Male,Bakery,Cakes,Cumbum,27.11.2016,Sunday,East,645,142
OD8492,Harish,Male,Eggs & Meat & Fish,Chicken,Namakkal,19.12.2016,Monday,East,1994,678
OD8493,Sheeba,Female,Snacks,Noodles,Kanyakumari,7.03.2018,Wednesday,East,506,66
OD8494,Sabeela,Female,Snacks,Chocolates,Vellore,21.08.2017,Monday,East,1902,799
OD8495,Veena,Female,Food Grains,Rice,Kanyakumari,19.09.2016,Monday,South,1613,548
OD8496,Shree,Female,Food Grains,Rice,Dharmapuri,22.09.2016,Thursday,South,1246,498
OD8497,Sharon,Female,Snacks,Cookies,Dharmapuri,17.09.2018,Monday,South,2281,661
OD8498,Roshan,Male,Beverages,Soft Drinks,Pudukottai,4.01.2017,Wednesday,South,2044,531
OD8499,James,Male,Fruits & Veggies,Fresh Fruits,Namakkal,31.03.2018,Saturday,South,793,349
OD8500,Willams,Male,Food Grains,Dals & Pulses,Kanyakumari,17.04.2017,Monday,South,1936,484
OD8501,Ridhesh,Male,Beverages,Soft Drinks,Ramanadhapuram,29.09.2015,Tuesday,West,1507,75
OD8502,Roshan,Male,Food Grains,Dals & Pulses,Tirunelveli,19.11.2016,Saturday,West,1631,196
OD8503,Willams,Male,Beverages,Health Drinks,Vellore,12.03.2018,Monday,West,2344,586
OD8504,Rumaiza,Female,Oil & Masala,Spices,Krishnagiri,28.01.2018,Sunday,West,1141,388
OD8505,Roshan,Male,Food Grains,Atta & Flour,Tenkasi,11.02.2018,Sunday,West,1471,88
OD8506,Veena,Female,Eggs & Meat & Fish,Fish,Kanyakumari,25.05.2016,Wednesday,West,1268,406
OD8507,Sudeep,Male,Bakery,Breads & Buns,Virudhunagar,19.04.2015,Sunday,West,1575,583
OD8508,Sudeep,Male,Bakery,Breads & Buns,Vellore,11.11.2018,Sunday,West,1961,510
OD8509,Yadav,Male,Beverages,Health Drinks,Vellore,9.02.2018,Friday,West,1590,700
OD8510,Rumaiza,Female,Oil & Masala,Masalas,Dharmapuri,13.03.2016,Sunday,West,2296,551
OD8511,Kumar,Male,Eggs & Meat & Fish,Mutton,Ramanadhapuram,12.01.2016,Tuesday,West,1848,739
OD8512,Ravi,Male,Bakery,Cakes,Perambalur,29.09.2015,Tuesday,West,2324,581
OD8513,Haseena,Female,Snacks,Noodles,Virudhunagar,12.09.2018,Wednesday,West,1280,538
OD8514,Esther,Female,Snacks,Chocolates,Madurai,18.03.2015,Wednesday,West,1694,678
OD8515,Vidya,Female,Fruits & Veggies,Organic Fruits,Kanyakumari,15.09.2018,Saturday,West,1982,575
OD8516,Arutra,Male,Beverages,Soft Drinks,Chennai,26.02.2018,Monday,West,2371,308
OD8517,Krithika,Female,Fruits & Veggies,Fresh Vegetables,Ooty,13.03.2016,Sunday,West,1261,340
OD8518,James,Male,Oil & Masala,Edible Oil & Ghee,Virudhunagar,12.01.2016,Tuesday,West,731,73
OD8519,James,Male,Oil & Masala,Masalas,Nagercoil,5.11.2016,Saturday,West,1839,184
OD8520,Jackson,Male,Oil & Masala,Edible Oil & Ghee,Pudukottai,12.09.2018,Wednesday,West,1123,326
OD8521,Peer,Male,Oil & Masala,Spices,Nagercoil,19.05.2018,Saturday,West,1183,414
OD8522,Ridhesh,Male,Bakery,Breads & Buns,Madurai,22.06.2018,Friday,Central,934,299
OD8523,Muneer,Male,Bakery,Cakes,Ramanadhapuram,9.07.2015,Thursday,Central,858,189
OD8524,Ravi,Male,Oil & Masala,Edible Oil & Ghee,Bodi,14.01.2018,Sunday,Central,2161,756
OD8525,Vinne,Male,Beverages,Soft Drinks,Nagercoil,26.11.2018,Monday,Central,2126,595
OD8526,Jackson,Male,Eggs & Meat & Fish,Eggs,Salem,9.12.2015,Wednesday,Central,1453,145
OD8527,Krithika,Female,Beverages,Health Drinks,Vellore,22.04.2017,Saturday,Central,803,273
OD8528,Hafiz,Male,Fruits & Veggies,Organic Fruits,Dindigul,14.06.2015,Sunday,Central,563,169
OD8529,Anu,Female,Food Grains,Organic Staples,Virudhunagar,26.11.2018,Monday,Central,627,257
OD8530,Veronica,Female,Eggs & Meat & Fish,Chicken,Tenkasi,11.10.2016,Tuesday,Central,2124,892
OD8531,Mathew,Male,Beverages,Health Drinks,Madurai,26.11.2018,Monday,Central,2079,353
OD8532,Peer,Male,Beverages,Soft Drinks,Trichy,6.09.2017,Wednesday,Central,1880,320
OD8533,Alan,Male,Fruits & Veggies,Organic Fruits,Karur,12.12.2017,Tuesday,Central,621,224
OD8534,Veronica,Female,Fruits & Veggies,Organic Fruits,Ramanadhapuram,18.11.2018,Sunday,Central,2012,443
OD8535,Vidya,Female,Oil & Masala,Edible Oil & Ghee,Salem,20.03.2017,Monday,Central,1094,427
OD8536,Ramesh,Male,Beverages,Soft Drinks,Bodi,17.11.2015,Tuesday,Central,1720,671
OD8537,Malik,Male,Eggs & Meat & Fish,Chicken,Perambalur,7.09.2018,Friday,Central,1075,452
OD8538,Jonas,Male,Oil & Masala,Edible Oil & Ghee,Perambalur,30.05.2017,Tuesday,Central,2116,254
OD8539,Arutra,Male,Snacks,Noodles,Pudukottai,9.07.2015,Thursday,Central,1567,439
OD8540,Sudeep,Male,Oil & Masala,Masalas,Virudhunagar,8.08.2015,Saturday,Central,2215,111
OD8541,Rumaiza,Female,Beverages,Soft Drinks,Perambalur,24.09.2016,Saturday,Central,583,134
OD8542,Vidya,Female,Fruits & Veggies,Organic Vegetables,Coimbatore,20.07.2015,Monday,Central,823,189
OD8543,Amy,Female,Oil & Masala,Masalas,Virudhunagar,22.11.2016,Tuesday,Central,2014,544
OD8544,Verma,Male,Eggs & Meat & Fish,Eggs,Cumbum,26.12.2016,Monday,Central,976,410
OD8545,Surya,Male,Oil & Masala,Edible Oil & Ghee,Dharmapuri,7.12.2015,Monday,Central,895,116
OD8546,Rumaiza,Female,Oil & Masala,Spices,Chennai,19.06.2018,Tuesday,Central,506,96
OD8547,Sudha,Female,Bakery,Cakes,Ramanadhapuram,30.03.2016,Wednesday,Central,1294,569
OD8548,Arvind,Male,Beverages,Health Drinks,Bodi,17.08.2018,Friday,Central,2228,668
OD8549,Verma,Male,Beverages,Health Drinks,Bodi,3.01.2015,Saturday,Central,1818,364
OD8550,Esther,Female,Fruits & Veggies,Fresh Fruits,Theni,13.09.2015,Sunday,Central,1056,359
OD8551,Mathew,Male,Oil & Masala,Spices,Perambalur,18.11.2017,Saturday,Central,727,233
OD8552,Jackson,Male,Fruits & Veggies,Organic Vegetables,Viluppuram,10.12.2018,Monday,Central,1863,130
OD8553,Vince,Male,Eggs & Meat & Fish,Fish,Ramanadhapuram,25.09.2015,Friday,Central,1552,109
OD8554,Haseena,Female,Fruits & Veggies,Fresh Fruits,Salem,17.02.2018,Saturday,Central,1333,253
OD8555,Muneer,Male,Snacks,Cookies,Ooty,14.12.2018,Friday,Central,1667,433
OD8556,Kumar,Male,Snacks,Noodles,Krishnagiri,5.11.2018,Monday,Central,861,198
OD8557,Krithika,Female,Snacks,Chocolates,Vellore,20.04.2018,Friday,Central,784,157
OD8558,Muneer,Male,Food Grains,Dals & Pulses,Nagercoil,17.08.2018,Friday,Central,2362,567
OD8559,Jackson,Male,Snacks,Chocolates,Theni,9.03.2017,Thursday,Central,1286,450
OD8560,Akash,Male,Food Grains,Atta & Flour,Theni,29.12.2015,Tuesday,Central,737,147
OD8561,Sharon,Female,Beverages,Health Drinks,Theni,30.04.2017,Sunday,Central,1425,542
OD8562,Jackson,Male,Eggs & Meat & Fish,Eggs,Trichy,11.12.2018,Tuesday,Central,1187,249
OD8563,Alan,Male,Food Grains,Organic Staples,Dindigul,23.08.2017,Wednesday,Central,1565,532
OD8564,Willams,Male,Oil & Masala,Edible Oil & Ghee,Tirunelveli,20.07.2015,Monday,Central,2074,643
OD8565,Anu,Female,Beverages,Health Drinks,Kanyakumari,28.07.2017,Friday,Central,794,262
OD8566,Anu,Female,Bakery,Cakes,Kanyakumari,28.07.2017,Friday,Central,1771,142
OD8567,Anu,Female,Beverages,Soft Drinks,Tenkasi,16.07.2016,Saturday,East,893,348
OD8568,Sudha,Female,Food Grains,Rice,Coimbatore,9.01.2016,Saturday,East,811,211
OD8569,Vidya,Female,Beverages,Health Drinks,Salem,10.04.2018,Tuesday,East,730,139
OD8570,Arvind,Male,Food Grains,Rice,Dharmapuri,3.11.2018,Saturday,East,1560,421
OD8571,Krithika,Female,Fruits & Veggies,Organic Fruits,Chennai,7.06.2016,Tuesday,East,1502,571
OD8572,Vidya,Female,Oil & Masala,Masalas,Pudukottai,31.12.2015,Thursday,East,2172,413
OD8573,Adavan,Male,Snacks,Chocolates,Karur,23.12.2018,Sunday,East,1264,177
OD8574,Kumar,Male,Food Grains,Rice,Dindigul,21.08.2018,Tuesday,East,764,53
OD8575,Ridhesh,Male,Oil & Masala,Masalas,Theni,9.01.2016,Saturday,East,1790,304
OD8576,Jackson,Male,Eggs & Meat & Fish,Mutton,Cumbum,4.04.2016,Monday,East,1926,231
OD8577,Akash,Male,Fruits & Veggies,Fresh Fruits,Ooty,9.08.2017,Wednesday,East,2210,950
OD8578,Hafiz,Male,Eggs & Meat & Fish,Mutton,Perambalur,12.01.2018,Friday,East,1491,298
OD8579,Haseena,Female,Oil & Masala,Spices,Theni,21.09.2016,Wednesday,East,1943,583
OD8580,Hussain,Male,Fruits & Veggies,Organic Vegetables,Coimbatore,23.07.2016,Saturday,East,1239,136
OD8581,Mathew,Male,Beverages,Soft Drinks,Perambalur,21.08.2018,Tuesday,East,1631,685
OD8582,Akash,Male,Food Grains,Rice,Kanyakumari,9.11.2016,Wednesday,East,1253,288
OD8583,Shree,Female,Fruits & Veggies,Organic Fruits,Karur,17.07.2018,Tuesday,East,819,123
OD8584,Arvind,Male,Snacks,Cookies,Krishnagiri,28.11.2018,Wednesday,East,1012,283
OD8585,Arvind,Male,Beverages,Health Drinks,Krishnagiri,28.11.2018,Wednesday,East,2105,610
OD8586,Roshan,Male,Beverages,Soft Drinks,Dindigul,31.12.2015,Thursday,East,1247,511
OD8587,Akash,Male,Eggs & Meat & Fish,Mutton,Nagercoil,12.02.2017,Sunday,East,1435,172
OD8588,Muneer,Male,Oil & Masala,Edible Oil & Ghee,Tenkasi,11.09.2015,Friday,East,1541,108
OD8589,Krithika,Female,Oil & Masala,Edible Oil & Ghee,Pudukottai,9.08.2015,Sunday,East,595,250
OD8590,Jonas,Male,Eggs & Meat & Fish,Chicken,Ooty,8.12.2017,Friday,East,2216,199
OD8591,Sabeela,Female,Eggs & Meat & Fish,Mutton,Tenkasi,14.11.2015,Saturday,East,1707,171
OD8592,Sundar,Male,Snacks,Noodles,Ramanadhapuram,9.06.2016,Thursday,East,2009,683
OD8593,Akash,Male,Snacks,Cookies,Viluppuram,26.04.2017,Wednesday,East,1109,200
OD8594,Peer,Male,Food Grains,Atta & Flour,Cumbum,27.06.2018,Wednesday,East,2447,856
OD8595,Vinne,Male,Beverages,Health Drinks,Chennai,27.12.2015,Sunday,East,531,159
OD8596,Kumar,Male,Bakery,Breads & Buns,Tenkasi,3.10.2018,Wednesday,East,597,173
OD8597,Sheeba,Female,Fruits & Veggies,Organic Fruits,Coimbatore,4.05.2016,Wednesday,East,1422,427
OD8598,Akash,Male,Beverages,Health Drinks,Nagercoil,3.10.2018,Wednesday,East,1249,225
OD8599,Verma,Male,Eggs & Meat & Fish,Chicken,Ramanadhapuram,10.04.2016,Sunday,East,1483,237
OD8600,Vinne,Male,Fruits & Veggies,Fresh Fruits,Coimbatore,22.04.2018,Sunday,East,2381,595
OD8601,Krithika,Female,Food Grains,Organic Staples,Dindigul,23.04.2015,Thursday,East,672,134
OD8602,Shah,Male,Oil & Masala,Spices,Ooty,4.05.2016,Wednesday,East,689,282
OD8603,Amy,Female,Snacks,Cookies,Kanyakumari,14.06.2016,Tuesday,East,2216,687
OD8604,Krithika,Female,Oil & Masala,Spices,Madurai,5.06.2017,Monday,East,540,130
OD8605,Peer,Male,Eggs & Meat & Fish,Chicken,Tenkasi,11.10.2017,Wednesday,East,924,351
OD8606,Hussain,Male,Bakery,Biscuits,Tenkasi,1.11.2017,Wednesday,East,2101,315
OD8607,Peer,Male,Snacks,Noodles,Dindigul,23.04.2015,Thursday,East,1229,442
OD8608,Veena,Female,Oil & Masala,Masalas,Madurai,23.04.2015,Thursday,East,1630,701
OD8609,Ganesh,Male,Snacks,Cookies,Tirunelveli,14.12.2018,Friday,East,2063,248
OD8610,Muneer,Male,Bakery,Breads & Buns,Kanyakumari,20.11.2016,Sunday,East,1109,444
OD8611,Suresh,Male,Fruits & Veggies,Fresh Fruits,Salem,13.05.2018,Sunday,East,1490,238
OD8612,Jackson,Male,Food Grains,Dals & Pulses,Nagercoil,11.03.2017,Saturday,East,1763,723
OD8613,Krithika,Female,Oil & Masala,Edible Oil & Ghee,Theni,28.03.2015,Saturday,East,783,274
OD8614,Yadav,Male,Beverages,Soft Drinks,Namakkal,17.09.2016,Saturday,East,1388,514
OD8615,Yadav,Male,Beverages,Soft Drinks,Nagercoil,19.04.2017,Wednesday,East,953,181
OD8616,Sheeba,Female,Eggs & Meat & Fish,Eggs,Chennai,3.11.2018,Saturday,East,1095,372
OD8617,Jonas,Male,Eggs & Meat & Fish,Eggs,Bodi,4.05.2016,Wednesday,East,2237,559
OD8618,Jackson,Male,Bakery,Breads & Buns,Tirunelveli,22.12.2018,Saturday,South,1453,334
OD8619,Hafiz,Male,Oil & Masala,Edible Oil & Ghee,Krishnagiri,20.11.2018,Tuesday,South,682,293
OD8620,Muneer,Male,Snacks,Cookies,Tirunelveli,22.09.2017,Friday,South,963,414
OD8621,Ram,Male,Beverages,Health Drinks,Tenkasi,15.11.2016,Tuesday,South,1969,669
OD8622,Amy,Female,Oil & Masala,Edible Oil & Ghee,Tenkasi,13.03.2017,Monday,South,2230,870
OD8623,Mathew,Male,Beverages,Soft Drinks,Bodi,24.07.2016,Sunday,South,2068,496
OD8624,Shree,Female,Snacks,Noodles,Ooty,26.01.2015,Monday,South,1354,176
OD8625,Krithika,Female,Fruits & Veggies,Organic Fruits,Ooty,26.01.2015,Monday,South,2122,531
OD8626,Harish,Male,Beverages,Health Drinks,Ooty,6.12.2018,Thursday,South,1689,253
OD8627,Ramesh,Male,Beverages,Health Drinks,Theni,14.03.2015,Saturday,South,1850,370
OD8628,Rumaiza,Female,Bakery,Cakes,Dharmapuri,4.08.2017,Friday,South,864,43
OD8629,Vinne,Male,Eggs & Meat & Fish,Chicken,Kanyakumari,25.05.2017,Thursday,South,1291,387
OD8630,Hafiz,Male,Snacks,Chocolates,Viluppuram,3.11.2017,Friday,South,1353,311
OD8631,Ridhesh,Male,Bakery,Cakes,Kanyakumari,20.12.2017,Wednesday,South,2302,760
OD8632,Jonas,Male,Eggs & Meat & Fish,Chicken,Ooty,9.05.2016,Monday,South,1329,346
OD8633,Vinne,Male,Beverages,Soft Drinks,Coimbatore,20.10.2017,Friday,South,2443,220
OD8634,Amrish,Male,Snacks,Cookies,Ramanadhapuram,24.11.2015,Tuesday,South,2203,903
OD8635,Hussain,Male,Snacks,Cookies,Pudukottai,1.06.2015,Monday,South,1504,617
OD8636,Krithika,Female,Eggs & Meat & Fish,Chicken,Madurai,8.04.2017,Saturday,South,1881,188
OD8637,Willams,Male,Bakery,Breads & Buns,Nagercoil,21.10.2017,Saturday,South,813,252
OD8638,Yadav,Male,Oil & Masala,Spices,Coimbatore,18.03.2015,Wednesday,South,978,176
OD8639,Amrish,Male,Snacks,Noodles,Nagercoil,18.03.2015,Wednesday,South,983,226
OD8640,Ravi,Male,Food Grains,Dals & Pulses,Chennai,23.04.2018,Monday,South,2385,811
OD8641,James,Male,Beverages,Soft Drinks,Ramanadhapuram,23.04.2018,Monday,South,1783,606
OD8642,Shree,Female,Snacks,Cookies,Trichy,26.09.2018,Wednesday,South,1390,500
OD8643,James,Male,Oil & Masala,Edible Oil & Ghee,Kanyakumari,24.11.2017,Friday,South,2104,168
OD8644,Willams,Male,Beverages,Health Drinks,Tirunelveli,30.04.2018,Monday,South,992,159
OD8645,Ram,Male,Snacks,Cookies,Krishnagiri,10.07.2018,Tuesday,South,1426,228
OD8646,Krithika,Female,Fruits & Veggies,Organic Fruits,Namakkal,20.05.2018,Sunday,West,1836,165
OD8647,Arutra,Male,Bakery,Breads & Buns,Madurai,24.12.2015,Thursday,West,836,92
OD8648,Roshan,Male,Bakery,Biscuits,Dindigul,11.10.2017,Wednesday,West,828,215
OD8649,Shah,Male,Eggs & Meat & Fish,Chicken,Krishnagiri,6.06.2018,Wednesday,West,2136,427
OD8650,Arvind,Male,Fruits & Veggies,Fresh Fruits,Virudhunagar,13.11.2017,Monday,West,1087,391
OD8651,Amrish,Male,Food Grains,Rice,Vellore,20.09.2017,Wednesday,West,1638,459
OD8652,Ravi,Male,Snacks,Chocolates,Madurai,18.03.2015,Wednesday,West,1534,322
OD8653,Vinne,Male,Bakery,Biscuits,Chennai,24.11.2017,Friday,West,884,168
OD8654,Amy,Female,Beverages,Soft Drinks,Coimbatore,10.06.2018,Sunday,West,2132,704
OD8655,Haseena,Female,Bakery,Biscuits,Kanyakumari,13.11.2017,Monday,West,564,118
OD8656,Anu,Female,Bakery,Breads & Buns,Tenkasi,11.03.2016,Friday,West,1773,479
OD8657,Hussain,Male,Eggs & Meat & Fish,Mutton,Chennai,14.12.2016,Wednesday,West,1318,79
OD8658,Krithika,Female,Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,19.09.2016,Monday,West,1712,548
OD8659,Anu,Female,Oil & Masala,Masalas,Theni,14.12.2018,Friday,West,743,201
OD8660,Sundar,Male,Eggs & Meat & Fish,Fish,Nagercoil,9.06.2016,Thursday,West,1896,190
OD8661,Yusuf,Male,Food Grains,Rice,Nagercoil,20.11.2016,Sunday,West,2027,264
OD8662,Ganesh,Male,Food Grains,Rice,Cumbum,21.03.2018,Wednesday,West,2192,767
OD8663,Aditi,Female,Food Grains,Atta & Flour,Virudhunagar,24.11.2017,Friday,West,1259,227
OD8664,Anu,Female,Eggs & Meat & Fish,Mutton,Karur,15.12.2018,Saturday,West,2037,306
OD8665,Veena,Female,Food Grains,Dals & Pulses,Tenkasi,7.08.2018,Tuesday,West,1135,148
OD8666,Vince,Male,Eggs & Meat & Fish,Chicken,Madurai,25.04.2015,Saturday,West,1108,366
OD8667,Sabeela,Female,Food Grains,Rice,Theni,28.08.2018,Tuesday,West,2285,251
OD8668,Surya,Male,Bakery,Cakes,Dindigul,5.03.2016,Saturday,West,624,275
OD8669,Vinne,Male,Snacks,Chocolates,Salem,11.05.2015,Monday,West,1157,243
OD8670,Kumar,Male,Bakery,Biscuits,Chennai,13.11.2016,Sunday,West,911,210
OD8671,Alan,Male,Bakery,Biscuits,Karur,11.06.2018,Monday,West,1919,768
OD8672,Anu,Female,Eggs & Meat & Fish,Chicken,Ramanadhapuram,12.01.2018,Friday,West,2263,950
OD8673,Kumar,Male,Bakery,Cakes,Perambalur,10.11.2015,Tuesday,West,613,264
OD8674,Jackson,Male,Fruits & Veggies,Organic Fruits,Dharmapuri,7.09.2015,Monday,West,1764,617
OD8675,Rumaiza,Female,Eggs & Meat & Fish,Eggs,Trichy,17.10.2017,Tuesday,West,1236,198
OD8676,Amrish,Male,Beverages,Soft Drinks,Coimbatore,2.10.2018,Tuesday,West,685,219
OD8677,Ram,Male,Snacks,Chocolates,Tenkasi,25.08.2016,Thursday,West,890,267
OD8678,Aditi,Female,Beverages,Health Drinks,Ramanadhapuram,30.01.2018,Tuesday,West,1920,269
OD8679,Shree,Female,Fruits & Veggies,Fresh Vegetables,Krishnagiri,1.05.2016,Sunday,West,508,76
OD8680,Aditi,Female,Oil & Masala,Masalas,Coimbatore,30.05.2018,Wednesday,West,2386,835
OD8681,Shah,Male,Beverages,Soft Drinks,Pudukottai,4.08.2015,Tuesday,West,1659,282
OD8682,Suresh,Male,Snacks,Cookies,Tirunelveli,7.06.2015,Sunday,West,1645,494
OD8683,Arutra,Male,Fruits & Veggies,Organic Fruits,Tenkasi,11.10.2018,Thursday,West,558,50
OD8684,Sharon,Female,Eggs & Meat & Fish,Chicken,Bodi,9.03.2016,Wednesday,West,1244,87
OD8685,Sharon,Female,Food Grains,Rice,Madurai,17.09.2017,Sunday,West,2469,543
OD8686,Sheeba,Female,Eggs & Meat & Fish,Fish,Dharmapuri,11.06.2018,Monday,West,1424,584
OD8687,Malik,Male,Food Grains,Organic Staples,Nagercoil,20.02.2018,Tuesday,West,2286,114
OD8688,James,Male,Food Grains,Dals & Pulses,Namakkal,10.09.2017,Sunday,West,846,118
OD8689,Arutra,Male,Fruits & Veggies,Fresh Vegetables,Ooty,24.09.2017,Sunday,West,1037,415
OD8690,Jonas,Male,Beverages,Health Drinks,Karur,8.08.2017,Tuesday,West,570,143
OD8691,Anu,Female,Food Grains,Atta & Flour,Krishnagiri,24.12.2018,Monday,West,953,429
OD8692,Hussain,Male,Oil & Masala,Masalas,Theni,10.03.2017,Friday,West,1274,408
OD8693,Peer,Male,Food Grains,Dals & Pulses,Perambalur,13.06.2018,Wednesday,West,1063,266
OD8694,Roshan,Male,Fruits & Veggies,Fresh Vegetables,Namakkal,11.07.2017,Tuesday,West,2454,589
OD8695,Ridhesh,Male,Snacks,Chocolates,Tirunelveli,24.12.2018,Monday,West,838,268
OD8696,Arvind,Male,Oil & Masala,Edible Oil & Ghee,Perambalur,25.04.2015,Saturday,West,2139,150
OD8697,Mathew,Male,Fruits & Veggies,Organic Fruits,Bodi,18.06.2016,Saturday,West,1952,683
OD8698,Yadav,Male,Eggs & Meat & Fish,Fish,Theni,24.04.2017,Monday,West,525,168
OD8699,Malik,Male,Eggs & Meat & Fish,Eggs,Viluppuram,8.01.2016,Friday,West,1423,640
OD8700,Roshan,Male,Eggs & Meat & Fish,Mutton,Theni,10.10.2015,Saturday,West,684,89
OD8701,Sharon,Female,Snacks,Chocolates,Madurai,20.05.2018,Sunday,West,658,257
